commit_hash,author,message,file_path,commit_url,removed_chunk,added_chunk,commit_date
39ac9b887e0fbf98b0c53d1c37b75383d6458ecf,Louis Lam,Fix #2504,server/util-server.js,https://github.com/louislam/uptime-kuma/commit/39ac9b887e0fbf98b0c53d1c37b75383d6458ecf,"exports.mssqlQuery = function (connectionString, query) {

    return new Promise((resolve, reject) => {

        mssql.connect(connectionString).then(pool => {

            return pool.request()

                .query(query);

        }).then(result => {

            resolve(result);

        }).catch(err => {

            reject(err);

        }).finally(() => {

            mssql.close();

        });

    });
","exports.mssqlQuery = async function (connectionString, query) {

    let pool;

    try {

        pool = new mssql.ConnectionPool(connectionString);

        await pool.connect();

        await pool.request().query(query);

        pool.close();

    } catch (e) {

        if (pool) {

            pool.close();

        }

        throw e;

    }
",2023-01-01 22:27:14+08:00
